essay_id,essay_set,score,rank,rank_group
7359,3,-2.267298305612691,0.019119351100811123,0
9318,4,-1.5225449585477806,0.03896103896103896,0
15833,6,-1.772044203434468,0.07444444444444444,0
13287,5,-1.4512090736048893,0.15290858725761772,0
9685,4,-0.458865620643198,0.3416149068322981,1
7000,3,0.18621697682461744,0.6054461181923523,3
18495,7,-0.013621679513829614,0.44550669216061184,2
14903,6,0.28847231218700775,0.3616666666666667,1
19246,7,-0.23170754846483832,0.38878266411727214,1
3408,2,-0.5367304491812894,0.20400222345747637,1
15419,6,1.3187305699977454,0.8622222222222222,4
10377,4,0.6048137172613846,0.8091473743647657,4
21331,8,-1.9032249000299164,0.029045643153526972,0
7435,3,1.4129746180432716,0.9582850521436849,4
3306,2,2.04502911786989,0.9610894941634242,4
7508,3,-1.040540664394037,0.3406720741599073,1
19030,7,1.076807665241214,0.8508604206500956,4
18030,7,1.076807665241214,0.8279158699808795,4
21308,8,0.5300759005388281,0.7344398340248963,3
6844,3,-1.040540664394037,0.2010428736964079,1
18984,7,-1.976394500072908,0.0331421287444232,0
15697,6,1.3187305699977454,0.895,4
12181,5,0.6089029026883289,0.6066481994459834,3
10631,4,0.6048137172613846,0.854884246188594,4
16365,6,-2.8023024612452057,0.02,0
16305,6,0.28847231218700775,0.72,3
15208,6,0.28847231218700775,0.44222222222222224,2
358,1,-0.9933430748800134,0.10263600673022995,0
1434,1,0.306569367329947,0.6937745372966909,3
12102,5,1.6389588908349382,0.8770083102493075,4
15124,6,0.28847231218700775,0.42388888888888887,2
15333,6,0.28847231218700775,0.46944444444444444,2
7434,3,-1.040540664394037,0.3250289687137891,1
334,1,0.9565255884349272,0.7750981491867639,3
16382,6,0.28847231218700775,0.7388888888888889,3
18836,7,0.2044641894371791,0.5825366475462078,2
6622,3,-1.040540664394037,0.15063731170336037,0
967,1,1.6064818095399074,0.9461581604038138,4
121,1,-0.3433868537750332,0.1867638810992709,0
17897,7,0.8587217962902052,0.7622689611217336,3
13488,5,0.6089029026883289,0.8265927977839335,4
7109,3,-1.040540664394037,0.2566628041714948,1
4477,2,-0.5367304491812894,0.4508060033351862,2
3565,2,0.7541493343443002,0.6625903279599777,3
3739,2,-1.827610232706879,0.05169538632573652,0
10315,4,-0.458865620643198,0.47374364765669114,2
12788,5,-1.4512090736048893,0.10858725761772853,0
4080,2,0.7541493343443002,0.7876598110061145,3
13442,5,0.6089029026883289,0.8177285318559557,4
3373,2,-0.5367304491812894,0.19399666481378544,0
19195,7,1.73106527209424,0.9872530274059911,4
9302,4,-0.458865620643198,0.2704686617730096,1
15821,6,0.28847231218700775,0.5977777777777777,2
4319,2,-1.827610232706879,0.07504168982768204,0
16355,6,0.28847231218700775,0.7322222222222222,3
1549,1,-1.6432992959849935,0.08132361189007291,0
10221,4,0.6048137172613846,0.7854319593450029,3
20826,8,4.0062199013513204,1.0,4
15256,6,-0.74178594562373,0.17222222222222222,0
9975,4,0.6048137172613846,0.7447769621682665,3
21611,8,0.8776903006200774,0.8603042876901799,4
13524,5,0.6089029026883289,0.8354570637119113,4
16297,6,0.28847231218700775,0.7177777777777777,3
948,1,0.306569367329947,0.638250140213124,3
6949,3,1.4129746180432716,0.8881807647740441,4
18821,7,1.5129794031432313,0.9273422562141491,4
9921,4,-0.458865620643198,0.3952569169960474,1
21276,8,-0.5127672997049195,0.3112033195020747,1
20840,8,-0.8603816997861687,0.1839557399723375,0
1680,1,-0.3433868537750332,0.5277621985417835,2
15065,6,0.28847231218700775,0.40944444444444444,2
1566,1,-0.3433868537750332,0.5008412787436904,2
15619,6,0.28847231218700775,0.545,2
12491,5,-0.4211530854582802,0.31024930747922436,1
6940,3,1.4129746180432716,0.8864426419466975,4
18990,7,0.2044641894371791,0.5965583173996176,2
1098,1,0.306569367329947,0.6550757150869322,3
15194,6,-0.74178594562373,0.16333333333333333,0
9307,4,0.6048137172613846,0.6160361377752682,3
4483,2,-0.5367304491812894,0.45247359644246804,2
17886,7,-1.5402227621708906,0.07074569789674952,0
12825,5,-0.4211530854582802,0.37894736842105264,1
3800,2,-0.5367304491812894,0.2907170650361312,1
1397,1,-0.9933430748800134,0.14918676388109928,0
10611,4,-0.458865620643198,0.5290796160361377,2
18436,7,-1.7583086311218992,0.05162523900573614,0
755,1,0.306569367329947,0.6197420078519349,3
1716,1,-0.9933430748800134,0.16040381379697138,0
6134,3,0.18621697682461744,0.4107763615295481,2
21264,8,-0.16515289962367025,0.4536652835408022,2
18280,7,-0.013621679513829614,0.4295729764181007,2
4411,2,0.7541493343443002,0.8671484157865481,4
12013,5,-1.4512090736048893,0.03102493074792244,0
9766,4,0.6048137172613846,0.7035573122529645,3
1782,1,-0.3433868537750332,0.5468311833987661,2
6510,3,0.18621697682461744,0.49710312862108924,2
1775,1,0.306569367329947,0.7341559169938306,3
18255,7,0.8587217962902052,0.7724665391969407,3
12215,5,-1.4512090736048893,0.05263157894736842,0
4218,2,0.7541493343443002,0.8237909949972206,4
6626,3,0.18621697682461744,0.5237543453070683,2
4208,2,2.04502911786989,0.9816564758198999,4
19119,7,-0.449793417415847,0.3244104525175271,1
13392,5,-1.4512090736048893,0.16232686980609418,0
7018,3,0.18621697682461744,0.6095017381228274,3
15494,6,1.3187305699977454,0.8722222222222222,4
21126,8,-1.7294176999892918,0.034578146611341634,0
9391,4,0.6048137172613846,0.6318464144551101,3
16341,6,0.28847231218700775,0.7283333333333334,3
530,1,0.9565255884349272,0.7908020190689848,3
21013,8,-2.2508393001111657,0.015214384508990318,0
19184,7,-1.5402227621708906,0.09623964308476737,0
6662,3,0.18621697682461744,0.5301274623406721,2
6660,3,-1.040540664394037,0.15990730011587487,0
9840,4,-1.5225449585477806,0.09034443817052512,0
3114,2,0.7541493343443002,0.5486381322957199,2
704,1,-0.9933430748800134,0.12114413909141895,0
9956,4,-0.458865620643198,0.40372670807453415,2
12839,5,0.6089029026883289,0.7124653739612188,3
10299,4,-0.458865620643198,0.4697910784867307,2
12067,5,-0.4211530854582802,0.22714681440443213,1
20743,8,0.8776903006200774,0.8298755186721992,4
7268,3,-1.040540664394037,0.29200463499420626,1
1303,1,-0.9933430748800134,0.14526079641054404,0
18513,7,0.2044641894371791,0.5646908859145953,2
1357,1,-0.3433868537750332,0.4582164890633763,2
4122,2,-0.5367304491812894,0.37131739855475265,1
16042,6,-0.74178594562373,0.265,1
1292,1,-0.3433868537750332,0.44251261918115536,2
9471,4,-1.5225449585477806,0.05533596837944664,0
16578,6,-0.74178594562373,0.33555555555555555,1
11921,5,0.6089029026883289,0.5628808864265928,2
10438,4,-1.5225449585477806,0.15527950310559005,0
6094,3,-1.040540664394037,0.04866743916570104,0
3208,2,0.7541493343443002,0.574763757643135,2
13429,5,0.6089029026883289,0.8149584487534626,4
6771,3,0.18621697682461744,0.5538818076477404,2
12207,5,1.6389588908349382,0.8858725761772853,4
7549,3,-1.040540664394037,0.3482039397450753,1
15213,6,0.28847231218700775,0.4438888888888889,2
3342,2,0.7541493343443002,0.6103390772651474,3
10055,4,-0.458865620643198,0.42405420666290233,2
10560,4,-0.458865620643198,0.5177865612648221,2
10180,4,-1.5225449585477806,0.12309429700734048,0
12433,5,-0.4211530854582802,0.29750692520775623,1
13498,5,0.6089029026883289,0.8282548476454293,4
20933,8,-0.8603816997861687,0.1950207468879668,0
18825,7,1.076807665241214,0.847036328871893,4
13419,5,0.6089029026883289,0.8132963988919668,4
21087,8,-0.5127672997049195,0.2959889349930844,1
19203,7,-0.449793417415847,0.32887189292543023,1
813,1,-0.3433868537750332,0.3387549074593382,1
19062,7,-0.23170754846483832,0.3824091778202677,1
3268,2,-0.5367304491812894,0.1678710394663702,0
14987,6,1.3187305699977454,0.8094444444444444,4
15734,6,-0.74178594562373,0.23333333333333334,1
15479,6,0.28847231218700775,0.5066666666666667,2
888,1,0.9565255884349272,0.8238923163208076,4
1482,1,-0.9933430748800134,0.1531127313516545,0
2985,2,-1.827610232706879,0.014452473596442469,0
16629,6,-2.8023024612452057,0.024444444444444446,0
3203,2,0.7541493343443002,0.5736520289049472,2
10192,4,-0.458865620643198,0.4505928853754941,2
685,1,-0.3433868537750332,0.30902972518227706,1
6292,3,1.4129746180432716,0.7995365005793743,3
16022,6,-1.772044203434468,0.08777777777777777,0
21012,8,-1.207996099867418,0.08437067773167359,0
7425,3,-1.040540664394037,0.3227114716106605,1
58,1,-0.9933430748800134,0.08973639932697701,0
12726,5,-1.4512090736048893,0.10249307479224377,0
3594,2,0.7541493343443002,0.669260700389105,3
10056,4,-0.458865620643198,0.4246188594014681,2
21014,8,-0.6865744997455441,0.24896265560165975,1
6523,3,0.18621697682461744,0.5011587485515643,2
11879,5,-0.4211530854582802,0.19058171745152355,0
15178,6,-0.74178594562373,0.16166666666666665,0
1473,1,-1.6432992959849935,0.07571508693213685,0
1421,1,-1.6432992959849935,0.07291082445316882,0
12916,5,0.6089029026883289,0.7263157894736842,3
3553,2,-0.5367304491812894,0.235686492495831,1
15340,6,0.28847231218700775,0.4716666666666667,2
8959,4,1.6684930551659671,0.8673066064370413,4
18262,7,-0.449793417415847,0.29381771829190567,1
19515,7,0.6406359273391965,0.7552581261950286,3
11868,5,0.6089029026883289,0.5484764542936288,2
6924,3,0.18621697682461744,0.5892236384704519,2
7009,3,-1.040540664394037,0.23174971031286212,1
7401,3,1.4129746180432716,0.951332560834299,4
16415,6,1.3187305699977454,0.9738888888888889,4
6266,3,-1.040540664394037,0.07995365005793743,0
20957,8,1.3991119007419512,0.9142461964038727,4
18380,7,0.4225500583881878,0.6539196940726577,3
18527,7,-0.449793417415847,0.3065646908859146,1
18669,7,-0.013621679513829614,0.4608030592734226,2
15098,6,-0.74178594562373,0.14888888888888888,0
16173,6,1.3187305699977454,0.9511111111111111,4
7073,3,0.18621697682461744,0.6210892236384704,3
1058,1,-0.3433868537750332,0.3892316320807628,1
3476,2,-0.5367304491812894,0.21901056142301278,1
15610,6,1.3187305699977454,0.885,4
9265,4,-0.458865620643198,0.26143421795595706,1
3119,2,0.7541493343443002,0.5497498610339078,2
7307,3,1.4129746180432716,0.9385863267670915,4
18261,7,0.8587217962902052,0.7737412364563416,3
18978,7,1.73106527209424,0.9815168897386871,4
1078,1,2.2564380306448877,0.9910263600673023,4
1118,1,-0.3433868537750332,0.4032529444756029,2
6333,3,1.4129746180432716,0.8053302433371958,4
4729,2,0.7541493343443002,0.9449694274596998,4
12373,5,1.6389588908349382,0.9013850415512465,4
463,1,-0.3433868537750332,0.25406618059450364,1
4228,2,0.7541493343443002,0.8265703168426903,4
6605,3,-1.040540664394037,0.14600231749710313,0
18799,7,0.8587217962902052,0.7947737412364564,3
15988,6,-1.772044203434468,0.08444444444444445,0
1457,1,-0.9933430748800134,0.15086932136848008,0
3344,2,-0.5367304491812894,0.1867704280155642,0
321,1,2.2564380306448877,0.9798093101514301,4
17911,7,0.6406359273391965,0.7061822817080943,3
12306,5,-0.4211530854582802,0.2698060941828255,1
3117,2,-0.5367304491812894,0.1378543635352974,0
14965,6,-0.74178594562373,0.1338888888888889,0
18766,7,-1.5402227621708906,0.08922880815806246,0
12870,5,-1.4512090736048893,0.11634349030470914,0
16427,6,0.28847231218700775,0.7494444444444445,3
13479,5,1.6389588908349382,0.9911357340720222,4
13576,5,-1.4512090736048893,0.1778393351800554,0
3324,2,-0.5367304491812894,0.18065591995553085,0
8886,4,-0.458865620643198,0.18125352907961603,0
10421,4,-0.458865620643198,0.49407114624505927,2
21510,8,1.051497500660702,0.8810511756569848,4
3704,2,0.7541493343443002,0.7003891050583657,3
1055,1,-0.3433868537750332,0.38867077958496915,1
16002,6,-0.74178594562373,0.26055555555555554,1
14860,6,0.28847231218700775,0.35,1
6464,3,-1.040540664394037,0.11645422943221322,0
1461,1,-1.6432992959849935,0.07515423443634324,0
9769,4,-1.5225449585477806,0.08639186900056466,0
364,1,1.6064818095399074,0.925967470555244,4
10428,4,0.6048137172613846,0.818746470920384,4
21408,8,-2.7722609002330394,0.011065006915629323,0
4341,2,-0.5367304491812894,0.42301278488048916,2
18086,7,-0.23170754846483832,0.3543658381134481,1
10250,4,0.6048137172613846,0.7899491812535291,3
11994,5,-0.4211530854582802,0.21218836565096952,1
14986,6,0.28847231218700775,0.3877777777777778,1
15648,6,-0.74178594562373,0.22055555555555556,1
13099,5,1.6389588908349382,0.961218836565097,4
543,1,-0.3433868537750332,0.2736960179472799,1
6633,3,1.4129746180432716,0.842989571263036,4
18180,7,0.2044641894371791,0.5487571701720841,2
12108,5,0.6089029026883289,0.5955678670360111,2
18964,7,1.5129794031432313,0.9292543021032504,4
757,1,0.306569367329947,0.6203028603477285,3
9671,4,0.6048137172613846,0.6854884246188594,3
3198,2,-1.827610232706879,0.022790439132851583,0
3737,2,0.7541493343443002,0.7053918843802113,3
12888,5,-0.4211530854582802,0.392797783933518,1
9176,4,-0.458865620643198,0.23941276115189158,1
9811,4,1.6684930551659671,0.9305477131564088,4
6669,3,1.4129746180432716,0.8482039397450754,4
101,1,0.9565255884349272,0.7459338194054963,3
7165,3,1.4129746180432716,0.9188876013904983,4
7280,3,1.4129746180432716,0.9351100811123986,4
12569,5,-0.4211530854582802,0.32742382271468146,1
604,1,0.306569367329947,0.6034772854739203,3
13002,5,-0.4211530854582802,0.41717451523545707,2
18811,7,0.6406359273391965,0.7278521351179095,3
15238,6,-1.772044203434468,0.043333333333333335,0
3626,2,2.04502911786989,0.9655364091161757,4
1047,1,1.6064818095399074,0.9489624228827819,4
16012,6,0.28847231218700775,0.6461111111111111,3
1562,1,-2.943211738194954,0.015703869882220976,0
7409,3,0.18621697682461744,0.6871378910776361,3
1492,1,-0.3433868537750332,0.4817722938867078,2
18812,7,-0.449793417415847,0.3161249203314213,1
19212,7,0.2044641894371791,0.6131293817718292,3
12287,5,0.6089029026883289,0.624376731301939,3
3310,2,3.3359089013954795,0.9966648137854364,4
15130,6,0.28847231218700775,0.4255555555555556,2
621,1,-0.3433868537750332,0.2927650028042625,1
9259,4,0.6048137172613846,0.6081309994353472,3
9942,4,1.6684930551659671,0.9418407679277244,4
9323,4,-0.458865620643198,0.2732919254658385,1
4592,2,0.7541493343443002,0.9138410227904391,4
1605,1,-0.3433868537750332,0.5086932136848009,2
18254,7,0.2044641894371791,0.5538559592096877,2
16055,6,-0.74178594562373,0.26555555555555554,1
1620,1,-0.9933430748800134,0.15759955131800338,0
1757,1,-0.3433868537750332,0.5423443634324173,2
10492,4,-0.458865620643198,0.5076228119706381,2
10329,4,-1.5225449585477806,0.1417278373800113,0
3278,2,0.7541493343443002,0.5931072818232351,2
12743,5,0.6089029026883289,0.6947368421052632,3
15267,6,1.3187305699977454,0.8427777777777777,4
13022,5,1.6389588908349382,0.9534626038781163,4
12533,5,-0.4211530854582802,0.3191135734072022,1
15653,6,0.28847231218700775,0.5555555555555556,2
678,1,-0.3433868537750332,0.30678631519910265,1
3740,2,0.7541493343443002,0.7059477487493052,3
13202,5,-1.4512090736048893,0.14459833795013852,0
17965,7,-0.8859651553178645,0.17782026768642448,0
6396,3,1.4129746180432716,0.816917728852839,4
20804,8,0.5300759005388281,0.598893499308437,2
176,1,0.9565255884349272,0.7560291643297813,3
10020,4,0.6048137172613846,0.7521174477696216,3
6005,3,1.4129746180432716,0.7578215527230591,3
16490,6,1.3187305699977454,0.9805555555555555,4
6184,3,-1.040540664394037,0.06257242178447277,0
12847,5,0.6089029026883289,0.7141274238227147,3
3420,2,0.7541493343443002,0.6264591439688716,3
4245,2,-1.827610232706879,0.07115063924402446,0
10392,4,1.6684930551659671,0.9785431959345002,4
1129,1,-0.3433868537750332,0.4060572069545709,2
16143,6,1.3187305699977454,0.9466666666666667,4
20836,8,0.5300759005388281,0.607192254495159,3
10385,4,-1.5225449585477806,0.15019762845849802,0
3636,2,0.7541493343443002,0.6814897165091718,3
1327,1,1.6064818095399074,0.9584969153112731,4
1608,1,-0.3433868537750332,0.5092540661805945,2
6608,3,0.18621697682461744,0.5202780996523755,2
16065,6,1.3187305699977454,0.935,4
20771,8,-0.6865744997455441,0.23374827109266944,1
6462,3,1.4129746180432716,0.8244495944380069,4
1299,1,1.6064818095399074,0.9562535053280987,4
7407,3,1.4129746180432716,0.9524913093858632,4
19428,7,-1.3221368932198818,0.13448056086679414,0
15162,6,-0.74178594562373,0.15944444444444444,0
8867,4,0.6048137172613846,0.536420101637493,2
6468,3,0.18621697682461744,0.48725376593279257,2
1512,1,-0.3433868537750332,0.48738081884464385,2
1564,1,-0.3433868537750332,0.4997195737521032,2
16071,6,0.28847231218700775,0.6588888888888889,3
21318,8,-1.3818032999080425,0.06224066390041494,0
21505,8,0.5300759005388281,0.7690179806362379,3
18144,7,-0.013621679513829614,0.42065009560229444,2
9399,4,0.6048137172613846,0.6335403726708074,3
3031,2,-0.5367304491812894,0.11117287381878821,0
13604,5,-0.4211530854582802,0.5318559556786704,2
17968,7,0.6406359273391965,0.7068196303377948,3
1359,1,1.6064818095399074,0.9601794727986539,4
12049,5,1.6389588908349382,0.87202216066482,4
20861,8,0.5300759005388281,0.6127247579529738,3
18681,7,1.5129794031432313,0.922880815806246,4
7243,3,0.18621697682461744,0.6517960602549246,3
7122,3,0.18621697682461744,0.6303592120509849,3
10313,4,-1.5225449585477806,0.14003387916431395,0
6429,3,-1.040540664394037,0.10892236384704519,0
18134,7,-0.8859651553178645,0.1835564053537285,0
19081,7,-1.5402227621708906,0.09432759719566602,0
9953,4,0.6048137172613846,0.7402597402597403,3
15112,6,-1.772044203434468,0.03666666666666667,0
18798,7,0.6406359273391965,0.7265774378585086,3
13496,5,-1.4512090736048893,0.17174515235457063,0
3446,2,0.7541493343443002,0.6331295163979989,3
1028,1,0.9565255884349272,0.8384744812114414,4
16066,6,0.28847231218700775,0.6572222222222223,3
12208,5,-0.4211530854582802,0.253185595567867,1
16492,6,0.28847231218700775,0.7655555555555555,3
21391,8,-0.5127672997049195,0.318118948824343,1
4593,2,-0.5367304491812894,0.47581989994441354,2
315,1,0.9565255884349272,0.7722938867077959,3
639,1,-1.6432992959849935,0.04991587212563096,0
10294,4,-0.458865620643198,0.46809712027103334,2
15902,6,0.28847231218700775,0.6188888888888889,3
17921,7,-1.3221368932198818,0.10325047801147227,0
7622,3,0.18621697682461744,0.7329084588644265,3
21153,8,-0.6865744997455441,0.2572614107883817,1
10156,4,-0.458865620643198,0.4449463579898362,2
4166,2,-0.5367304491812894,0.3807670928293496,1
16348,6,-1.772044203434468,0.10277777777777777,0
16017,6,0.28847231218700775,0.6466666666666666,3
6282,3,1.4129746180432716,0.7972190034762456,3
20983,8,1.051497500660702,0.8686030428769018,4
19006,7,0.2044641894371791,0.5978330146590185,2
7170,3,-1.040540664394037,0.26767091541135574,1
15462,6,0.28847231218700775,0.5033333333333333,2
15244,6,0.28847231218700775,0.4494444444444444,2
13523,5,0.6089029026883289,0.8349030470914127,4
9376,4,0.6048137172613846,0.6284584980237155,3
15713,6,0.28847231218700775,0.5666666666666667,2
19009,7,-0.23170754846483832,0.37858508604206503,1
16101,6,0.28847231218700775,0.6683333333333333,3
3035,2,-1.827610232706879,0.01556420233463035,0
19063,7,0.8587217962902052,0.8056086679413639,4
18757,7,0.2044641894371791,0.5768005098789037,2
6070,3,0.18621697682461744,0.39571263035921206,1
9634,4,-0.458865620643198,0.3297571993224167,1
18454,7,1.73106527209424,0.9579349904397706,4
7097,3,0.18621697682461744,0.6257242178447276,3
21587,8,-1.207996099867418,0.1272475795297372,0
4516,2,-0.5367304491812894,0.4591439688715953,2
3467,2,0.7541493343443002,0.6375764313507504,3
21215,8,0.7038831005794528,0.8105117565698479,4
6652,3,-1.040540664394037,0.1581691772885284,0
7172,3,0.18621697682461744,0.6402085747392816,3
16469,6,0.28847231218700775,0.7588888888888888,3
7108,3,-1.040540664394037,0.25608342989571264,1
850,1,0.9565255884349272,0.8199663488502524,4
9270,4,-0.458865620643198,0.26312817617165446,1
13064,5,-0.4211530854582802,0.43047091412742383,2
16498,6,-0.74178594562373,0.32722222222222225,1
10465,4,0.6048137172613846,0.8255223037831734,4
9183,4,-0.458865620643198,0.24110671936758893,1
6996,3,0.18621697682461744,0.604287369640788,3
1422,1,-0.3433868537750332,0.46943353897924844,2
9607,4,1.6684930551659671,0.9186900056465274,4
6245,3,1.4129746180432716,0.7885283893395133,3
607,1,0.306569367329947,0.604038137969714,3
20909,8,-0.5127672997049195,0.2863070539419087,1
3273,2,0.7541493343443002,0.5919955530850473,2
13152,5,-0.4211530854582802,0.44930747922437675,2
3506,2,0.7541493343443002,0.6464702612562535,3
12288,5,-0.4211530854582802,0.2670360110803324,1
6741,3,1.4129746180432716,0.8597914252607184,4
12076,5,-0.4211530854582802,0.2293628808864266,1
3177,2,-3.1184900162324687,0.0033351862145636463,0
18082,7,-0.449793417415847,0.2855321861057999,1
6864,3,-2.267298305612691,0.012746234067207415,0
200,1,-0.3433868537750332,0.20190689848569826,1
488,1,-0.3433868537750332,0.2596747055524397,1
4466,2,-1.827610232706879,0.08226792662590328,0
7123,3,-1.040540664394037,0.26013904982618774,1
4018,2,0.7541493343443002,0.773763201778766,3
6950,3,-1.040540664394037,0.21668597914252608,1
4441,2,-0.5367304491812894,0.443023902167871,2
6851,3,0.18621697682461744,0.56720741599073,2
13597,5,1.6389588908349382,0.9977839335180055,4
12557,5,0.6089029026883289,0.6664819944598338,3
6146,3,0.18621697682461744,0.4148319814600232,2
3397,2,0.7541493343443002,0.6209005002779322,3
18491,7,-0.013621679513829614,0.4448693435309114,2
16542,6,0.28847231218700775,0.7772222222222223,3
3989,2,0.7541493343443002,0.7648693718732629,3
12193,5,-0.4211530854582802,0.24875346260387812,1
16562,6,1.3187305699977454,0.9894444444444445,4
16328,6,-1.772044203434468,0.10222222222222223,0
527,1,-0.3433868537750332,0.2686483454851374,1
17941,7,-0.23170754846483832,0.3492670490758445,1
950,1,0.9565255884349272,0.8323051037577117,4
15977,6,0.28847231218700775,0.6388888888888888,3
16239,6,0.28847231218700775,0.7005555555555556,3
1285,1,-0.3433868537750332,0.4402692091979809,2
123,1,0.9565255884349272,0.7481772293886708,3
6764,3,1.4129746180432716,0.8638470451911935,4
13383,5,-1.4512090736048893,0.16121883656509695,0
16061,6,-1.772044203434468,0.09166666666666666,0
3497,2,-0.5367304491812894,0.22345747637576432,1
18958,7,-3.0668238448279515,0.0006373486297004461,0
15788,6,1.3187305699977454,0.9072222222222223,4
1008,1,0.9565255884349272,0.8356702187324734,4
4656,2,0.7541493343443002,0.9266259032795998,4
16575,6,0.28847231218700775,0.7844444444444445,3
16547,6,0.28847231218700775,0.7794444444444445,3
18906,7,-0.23170754846483832,0.3753983428935628,1
4251,2,0.7541493343443002,0.831017231795442,4
4762,2,0.7541493343443002,0.952751528627015,4
8883,4,-0.458865620643198,0.18012422360248448,0
3327,2,-0.5367304491812894,0.18176764869371873,0
11965,5,0.6089029026883289,0.5717451523545707,2
19024,7,-0.6678792863668557,0.2587635436583811,1
10214,4,0.6048137172613846,0.7837380011293055,3
230,1,0.306569367329947,0.5681435782389231,2
11971,5,-1.4512090736048893,0.0260387811634349,0
6398,3,0.18621697682461744,0.4698725376593279,2
19131,7,-1.7583086311218992,0.06118546845124283,0
18387,7,0.2044641894371791,0.5595920968769917,2
14985,6,-2.8023024612452057,0.0022222222222222222,0
4203,2,0.7541493343443002,0.820455808782657,4
12696,5,0.6089029026883289,0.6880886426592798,3
6986,3,1.4129746180432716,0.8933951332560834,4
6619,3,1.4129746180432716,0.8424101969872537,4
6703,3,-1.040540664394037,0.16685979142526072,0
20885,8,-0.5127672997049195,0.2835408022130014,1
15198,6,0.28847231218700775,0.43944444444444447,2
3945,2,-0.5367304491812894,0.3318510283490828,1
12153,5,-1.4512090736048893,0.04653739612188366,0
9989,4,-0.458865620643198,0.4088085827216262,2
6774,3,-1.040540664394037,0.1825028968713789,0
4140,2,-1.827610232706879,0.06614785992217899,0
9077,4,-0.458865620643198,0.21852060982495766,1
3913,2,-0.5367304491812894,0.32240133407448585,1
12630,5,-1.4512090736048893,0.09307479224376732,0
12824,5,-0.4211530854582802,0.378393351800554,1
12380,5,-1.4512090736048893,0.06814404432132964,0
10637,4,-0.458865620643198,0.5347261434217956,2
21199,8,-0.33896009966429486,0.3623789764868603,1
7631,3,-1.040540664394037,0.3644264194669757,1
12160,5,0.6089029026883289,0.6055401662049862,3
6558,3,-1.040540664394037,0.13557358053302435,0
19189,7,-1.3221368932198818,0.12938177182919056,0
15949,6,0.28847231218700775,0.6316666666666667,3
10339,4,-0.458865620643198,0.4782608695652174,2
16631,6,0.28847231218700775,0.7961111111111111,3
12055,5,-0.4211530854582802,0.22437673130193905,1
18626,7,-0.449793417415847,0.3078393881453155,1
18729,7,-0.013621679513829614,0.4627151051625239,2
18600,7,1.73106527209424,0.964308476736775,4
7267,3,0.18621697682461744,0.657010428736964,3
16282,6,-0.74178594562373,0.2922222222222222,1
1020,1,-0.3433868537750332,0.3819405496354459,1
10277,4,0.6048137172613846,0.7950310559006211,3
9324,4,-1.5225449585477806,0.04009034443817053,0
13075,5,0.6089029026883289,0.7518005540166205,3
3123,2,0.7541493343443002,0.5514174541411896,2
353,1,-2.2932555170899738,0.018508132361189006,0
11843,5,1.6389588908349382,0.8581717451523546,4
19420,7,-0.013621679513829614,0.5149776927979605,2
15720,6,-0.74178594562373,0.23055555555555557,1
15270,6,-0.74178594562373,0.17444444444444446,0
3695,2,-0.5367304491812894,0.2668148971650917,1
13446,5,-1.4512090736048893,0.1673130193905817,0
15770,6,1.3187305699977454,0.9033333333333333,4
567,1,-0.3433868537750332,0.28042624789680315,1
1587,1,0.9565255884349272,0.8923163208076276,4
3370,2,0.7541493343443002,0.6164535853251807,3
16152,6,0.28847231218700775,0.6788888888888889,3
21598,8,-1.207996099867418,0.13001383125864455,0
6330,3,1.4129746180432716,0.8035921205098494,4
3902,2,0.7541493343443002,0.7437465258476932,3
21421,8,0.7038831005794528,0.8201936376210235,4
7612,3,-1.040540664394037,0.35979142526071844,1
20728,8,1.2253047007013267,0.8824343015214384,4
4731,2,-1.827610232706879,0.09560867148415786,0
16242,6,0.28847231218700775,0.7016666666666667,3
18273,7,0.4225500583881878,0.6481835564053537,3
12671,5,1.6389588908349382,0.925207756232687,4
6136,3,-1.040540664394037,0.056778679026651215,0
16103,6,-2.8023024612452057,0.014444444444444444,0
824,1,0.306569367329947,0.6275939427930455,3
3258,2,0.7541493343443002,0.5869927737632018,2
13512,5,-0.4211530854582802,0.5157894736842106,2
82,1,-0.3433868537750332,0.17947279865395402,0
13307,5,-0.4211530854582802,0.47700831024930745,2
19302,7,-1.104051024268873,0.16698534098151688,0
3892,2,-0.5367304491812894,0.31739855475264034,1
834,1,0.9565255884349272,0.8177229388670779,4
6973,3,-1.040540664394037,0.220162224797219,1
6223,3,1.4129746180432716,0.7856315179606026,3
19550,7,-1.7583086311218992,0.06883365200764818,0
13630,5,0.6089029026883289,0.8570637119113573,4
4028,2,2.04502911786989,0.9766536964980544,4
13335,5,-0.4211530854582802,0.4842105263157895,2
19351,7,-0.013621679513829614,0.5079668578712556,2
12176,5,-1.4512090736048893,0.04875346260387812,0
8985,4,-0.458865620643198,0.2010163749294184,1
49,1,-1.6432992959849935,0.02860347728547392,0
12632,5,0.6089029026883289,0.6775623268698061,3
9059,4,-1.5225449585477806,0.018068887634105024,0
13217,5,0.6089029026883289,0.775623268698061,3
21309,8,0.18246150045757897,0.5560165975103735,2
9087,4,-0.458865620643198,0.22077922077922077,1
20906,8,1.2253047007013267,0.8865836791147994,4
6492,3,0.18621697682461744,0.4918887601390498,2
3884,2,-0.5367304491812894,0.31461923290717064,1
10187,4,0.6048137172613846,0.7792207792207793,3
8905,4,0.6048137172613846,0.5443252399774139,2
